id,creator_id,updater_id,original_id,institution_id,country_id,creation_date,update_date,filename,file_size,width,height,dating,name,street,postcode,locality,area,addition,expanded_name,material,technique,technique_author,format,literature,page,figure,table,isbn,comment,rights,museris_url,museris_cote,visibility,image_validator_id,data_validator_id,image_validation_date,data_validation_date,owner_id,document_type_id,domain_id,precision,technique_date,object_reference,production_place,from,to,site,document_size,url,url_description,code,location,plain_name,legacy_id
55221162,3321,3495,,,223,2019-04-25 15:47:13,2020-09-04 15:31:20,tiresias-79685.jpg,0,1784,1666,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Tranchée côté nord-est de la <em>cella</em>",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Tranchée côté nord-est de la <em>cella</em>, un architrave est tombée au sol.</p><p> Photographique extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 18"".</p><p> Photographique décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,91,site,1955,,,,,tiresias,,,,IAS-COL-79685,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Tranchée côté nord-est de la cella",79685
55221163,3321,3495,,,223,2019-04-25 15:47:14,2020-09-04 15:30:48,tiresias-79686.jpg,0,1846,1659,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console de colonne tenante en réemploi dans le mur sud des structures byzantines devant le pronaos",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console de colonne tenante en réemploi dans le mur sud des structures byzantines devant le pronaos.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 14 Inv. 4"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085.</p><p> Inscription: ""... 18 ..., dans ses portes. Cette statue est celle de Zebîda, fils de Yaddai, fils de Moqdmou, (fils de?) Gaba (?), des Bemê Maziyân, que lui ont élevée les Benê Maziyan, en son honneur, parce qu'il leur a été agréable, ainsi qu'à leurs dieux, au mois de Tishri de l'am 373 (octobre 61)."". </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1055,site,1955,Inv. fouille 4,,61,61,tiresias,,,,IAS-COL-79686,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Console de colonne tenante en réemploi dans le mur sud des structures byzantines devant le pronaos",79686
55221164,3321,3495,,,223,2019-04-25 15:47:15,2020-09-04 15:30:19,tiresias-79687.jpg,0,1914,1672,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console murale à tenon",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console murale à tenon.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 2 id."".</p><p> Photographie décrite dans le carnet IAS-COL-55227085.</p><p> Inscription: ""Au mois de Siouan de l'an 360 (juin 49), cette statue est celle de Zabba, fils de Taimna, fils de Ouahbai, fils de Bêlhazai, de la tribu des Benê Maziyân, que lui ont élevée les prêtres du Dieu Baalshamîn, parce qu'il leur a été agréable, en son honneur."" </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1055,site,1955,Inv. fouille 8,,49,49,tiresias,,,,IAS-COL-79687,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Console murale à tenon",79687
55221165,3321,3495,,,223,2019-04-25 15:47:15,2020-09-04 15:30:34,tiresias-79688.jpg,0,1866,1660,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console de colonne à tenon avec inscription",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console de colonne à tenon avec inscription.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 10 Inv. 16"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085.</p><p> Inscription: ""Cette statue est celle de ..., fils de ..., fils de ..., (...) parce qu'il leur a été agréable, au mois de ... de l'an 414 (102/103)."". </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,"DUNANT (C.), <em>Le sanctuaire de Baalshamîn à Palmyre, vol. III, Les inscriptions</em>, Institut suisse de Rome, 1971, p. 54, (<em>Bibliotheca Helvetica Romana</em> 10).",,,,,,,,,public,,,,,,90,1055,site,1955,Inv. fouille 16; Inscr. 42,,,,tiresias,,,,IAS-COL-79688,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Console de colonne à tenon avec inscription",79688
55221166,3321,3495,,,223,2019-04-25 15:47:16,2020-09-04 15:30:05,tiresias-79689.jpg,0,1799,1657,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console de colonne à tenon avec inscription",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console de colonne à tenon avec inscription. </p><p>Photographique extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 13"".</p><p> Photographique décrite dans le carnet IAS-COL-55227085.</p><p> Inscription: ""Cette statue est celle de ..., fils de ..., fils de ..., (...) parce qu'il leur a été agréable, au mois de ... de l'an 414 (102/103)."" </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,"DUNANT (C.), <em>Le sanctuaire de Baalshamîn à Palmyre, vol. III, Les inscriptions</em>, Institut suisse de Rome, 1971, p. 54, (<em>Bibliotheca Helvetica Romana</em> 10).",,,,,,,,,public,,,,,,90,1055,site,1955,Inv. fouille 16; Inscr. 42,,,,tiresias,,,,IAS-COL-79689,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Console de colonne à tenon avec inscription",79689
55221167,3321,3495,,,223,2019-04-25 15:47:17,2020-09-04 15:27:41,tiresias-79690.jpg,0,1829,1665,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Tranchée côté nord-est de la <em>cella</em>",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Tranchée côté nord-est de la <em>cella</em> une architrave est tombée au sol.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 19"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1634,site,1955,,,,,tiresias,,,,IAS-COL-79690,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Tranchée côté nord-est de la cella",79690
55221168,3321,3495,,,223,2019-04-25 15:47:17,2020-09-04 15:27:57,tiresias-79691.jpg,0,1307,1783,,Palmyre/<em>Tadmor</em>. Théâtre,,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>. Théâtre.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 22"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,98,building,1955,,,,,tiresias,,,,IAS-COL-79691,POINT(38.268814 34.550623),Palmyre/Tadmor. Théâtre,79691
55221169,3321,3495,,,223,2019-04-25 15:47:18,2020-09-04 15:27:25,tiresias-79692.jpg,0,1810,1690,,Palmyre/Tadmor. Théâtre,,,Palmyre/Tadmor,,,"<p>Palmyre/Tadmor. Théâtre.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 23"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085.</p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,98,site,1955,,,,,tiresias,,,,IAS-COL-79692,POINT(38.269978 34.553264),Palmyre/Tadmor. Théâtre,79692
55221170,3321,3495,,,223,2019-04-25 15:47:19,2020-09-04 15:26:46,tiresias-79693.jpg,0,1817,1711,,Palmyre/<em>Tadmor</em>. Temple de Bêl,,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>. Temple de Bêl.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 25"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,91,building,1955,,,,,tiresias,,,,IAS-COL-79693,POINT(38.274064 34.547539),Palmyre/Tadmor. Temple de Bêl,79693
55221171,3321,3495,,,223,2019-04-25 15:47:19,2020-09-04 15:27:02,tiresias-79694.jpg,0,1769,1692,,Palmyre/<em>Tadmor</em>. Théâtre,,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>. Théâtre.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 23"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,98,building,1955,,,,,tiresias,,,,IAS-COL-79694,POINT(38.268814 34.547539),Palmyre/Tadmor. Théâtre,79694
55221172,3321,3368,,,223,2019-04-25 15:47:20,2020-04-30 14:01:12,tiresias-79695.jpg,0,1848,1665,,Palmyre/<em>Tadmor</em>. Maison de fouilles,,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>. Maison de fouilles.<br>
Photographie extraite de la planche: IAS-COL-78103.<br>
Légende: &quot;I, 26&quot;.<br>
<br> (Photographie en noir et blanc)",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1693,site,1955,,,,,tiresias,,,,IAS-COL-79695,POINT(38.269978 34.553264),,79695
55221173,3321,3495,,,223,2019-04-25 15:47:21,2020-09-04 15:26:15,tiresias-79696.jpg,0,1691,1828,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fouille du côté nord-est de la <em>cella</em>",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fouille du côté nord-est de la <em>cella</em>.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 28"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1633,site,1955,,,,,tiresias,,,,IAS-COL-79696,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Fouille du côté nord-est de la cella",79696
55221174,3321,3495,,,223,2019-04-25 15:47:21,2020-09-04 15:26:31,tiresias-79697.jpg,0,1875,1667,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Tranchée côté nord-est de la <em>cella</em>",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Tranchée côté nord-est de la <em>cella</em> une architrave est tombée.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 20"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1634,site,1955,,,,,tiresias,,,,IAS-COL-79697,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Tranchée côté nord-est de la cella",79697
55221175,3321,3495,,,223,2019-04-25 15:47:22,2020-09-04 15:26:00,tiresias-79698.jpg,0,1657,1871,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fouille du côté nord-est de la <em>cella</em>",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fouille du côté nord-est de la <em>cella</em>.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 29"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1633,site,1955,,,,,tiresias,,,,IAS-COL-79698,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Fouille du côté nord-est de la cella",79698
55221176,3321,3368,,,223,2019-04-25 15:47:23,2020-04-30 14:02:06,tiresias-79699.jpg,0,1811,1694,,Palmyre/<em>Tadmor</em>. Maison de fouilles,,,Palmyre/Tadmor,,,"Palmyre/<em>Tadmor</em>. Maison de fouilles.<br>
Photographie extraite de la planche: IAS-COL-78103.<br>
Légende: &quot;I, 26&quot;.<br>
<br> (Photographie en noir et blanc)",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1693,site,1955,,,,,tiresias,,,,IAS-COL-79699,POINT(38.269978 34.553264),,79699
55221177,3321,3495,,,223,2019-04-25 15:47:23,2020-09-04 15:25:47,tiresias-79700.jpg,0,1826,1668,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fouille du côté nord-est de la <em>cella</em>",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fouille du côté nord-est de la <em>cella</em>.</p><p> 38.274064 extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 27"".</p><p> 38.274064 décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1633,site,1955,,,,,tiresias,,,,IAS-COL-79700,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Fouille du côté nord-est de la cella",79700
55221178,3321,3495,,,223,2019-04-25 15:47:24,2020-09-04 15:25:14,tiresias-79701.jpg,0,1699,1853,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. <em>Ostrakon</em>",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. <em>Ostrakon</em>.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 33 Inv. cér.7"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1330,site,1955,,,,,tiresias,,,,IAS-COL-79701,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Ostrakon",79701
55221179,3321,3430,,,223,2019-04-25 15:47:24,2020-09-25 09:13:53,tiresias-79702.jpg,0,1883,1674,,"Palmyre/<em>Tadmor, </em>temple de Bêl",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>. Temple de Bêl.</p><p>Photographie extraite de la planche: IAS-COL-78103.</p><p>Légende: ""I/35"".</p><p>Photographie décrite dans le carnet IAS-COL-55227085.</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,91,building,1955,,,,,tiresias,,,,IAS-COL-79702,POINT(38.274064 34.547539),"Palmyre/Tadmor, temple de Bêl",79702
55221180,3321,3495,,,223,2019-04-25 15:47:25,2020-09-04 15:25:00,tiresias-79703.jpg,0,1813,1663,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Arc de triomphe",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Arc de triomphe.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 32"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,60,site,1955,,,,,tiresias,,,,IAS-COL-79703,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Arc de triomphe",79703
55221181,3321,3495,,,223,2019-04-25 15:47:26,2020-09-04 15:24:30,tiresias-79704.jpg,0,1801,1670,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn.Tranchée du portique Nord-Est",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn.Tranchée du portique Nord-Est.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 30"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,88,site,1955,,,,,tiresias,,,,IAS-COL-79704,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn.Tranchée du portique Nord-Est",79704
55221182,3321,3495,,,223,2019-04-25 15:47:26,2020-09-04 15:24:45,tiresias-79705.jpg,0,1757,1655,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple vu de l'ouest",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Temple vu de l'ouest.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 36"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,91,site,1955,,,,,tiresias,,,,IAS-COL-79705,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Temple vu de l'ouest",79705
55221183,3321,3495,,,223,2019-04-25 15:47:27,2020-09-04 15:24:15,tiresias-79706.jpg,0,1797,1693,,Palmyre/<em>Tadmor</em>. Théâtre,,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>. Théâtre.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 24"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,98,building,1955,,,,,tiresias,,,,IAS-COL-79706,POINT(38.268814 34.550623),Palmyre/Tadmor. Théâtre,79706
55221184,3321,3495,,,223,2019-04-25 15:47:28,2020-09-04 15:23:56,tiresias-79707.jpg,0,1842,1664,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fouille du côté nord-est de la <em>cella</em>",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fouille du côté nord-est de la <em>cella</em>.</p><p> Photographie extraite de la planche: IAS-COL-78103.</p><p> Légende: ""I, 31"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,91,site,1955,,,,,tiresias,,,,IAS-COL-79707,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Fouille du côté nord-est de la cella",79707
55221409,3321,3495,,,223,2019-05-15 09:44:42,2020-09-04 15:23:26,tiresias-79932.jpg,0,1943,1763,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console inscrite",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console inscrite. </p><p>Photographie extraite de la planche: IAS-COL-78113. </p><p>Légende: ""inv.30 II/4"". </p><p>Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1055,site,1955,,,,,tiresias,,,,IAS-COL-79932,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Console inscrite",79932
55221410,3321,3495,,,223,2019-05-15 09:44:42,2020-09-04 15:23:40,tiresias-79933.jpg,0,1772,1880,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Anastylose",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Anastylose.</p><p> Photographie extraite de la planche: IAS-COL-78113.</p><p> Légende: ""II/6"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1786,site,1955,,,1955,1955,tiresias,,,,IAS-COL-79933,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Anastylose",79933
55221411,3321,3495,,,223,2019-05-15 09:44:43,2020-09-04 15:23:13,tiresias-79934.jpg,0,1793,1852,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Anastylose",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Anastylose.</p><p> Photographie extraite de la planche: IAS-COL-78113.</p><p> Légende: ""II/7"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1786,site,1955,,,1955,1955,tiresias,,,,IAS-COL-79934,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Anastylose",79934
55221412,3321,3495,,,223,2019-05-15 09:44:44,2020-09-04 15:22:59,tiresias-79935.jpg,0,1784,1870,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Anastylose",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Anastylose.</p><p> Photographie extraite de la planche: IAS-COL-78113.</p><p> Légende: ""II/8"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1786,site,1955,,,1955,1955,tiresias,,,,IAS-COL-79935,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Anastylose",79935
55221413,3321,3495,,,223,2019-05-15 09:44:45,2020-09-04 15:22:31,tiresias-79936.jpg,0,1834,1758,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fragment inscrit d'un bloc d'architrave",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fragment inscrit d'un bloc d'architrave. Second fragment Inv. Fouille 76.</p><p> Photographie extraite de la planche: IAS-COL-78113.</p><p> Légende: ""II/13 Inv. 45"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085.</p><p> Inscription: ""Ce portique tout entier, ses colonnes, son entablement et sa toiture ont été offerts par ..., pour son salut et le salut de ses fils et de son (ou ses) frère(s), mois... an..."". </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,493,site,1955,Inv. Fouille 45; Inscr. 8,,67,67,tiresias,,,,IAS-COL-79936,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Fragment inscrit d'un bloc d'architrave",79936
55221414,3321,3495,,,223,2019-05-15 09:44:45,2020-09-04 15:22:45,tiresias-79937.jpg,0,1873,1720,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console murale à tenon",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console murale à tenon.</p><p> Photographie extraite de la planche: IAS-COL-78113.</p><p> Légende: ""Inv. 44 II/11"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085.</p><p> Inscription: ""Cette statue est celle de Yarhai, fils de Ogeilou, fils de Hairan, (fils de) Douhai, que lui a élevée Zabda, fils de Barîkai, fils de Shimeôn, fils de Baroukai, parce qu'il lui a été agréable, en son honneur, au mois de Tebet de l'an 449 (janvier 138)."". </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1055,site,1955,Inv. Fouilles 44; Inscr. n°46,,138,138,tiresias,,,,IAS-COL-79937,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Console murale à tenon",79937
55221415,3321,3495,,,223,2019-05-15 09:44:46,2020-09-04 15:22:17,tiresias-79938.jpg,0,1756,1870,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fragment d'un petit autel inscrit de la salle de banquets",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Fragment d'un petit autel inscrit de la salle de banquets.</p><p> Photographie extraite de la planche: IAS-COL-78113.</p><p> Légende: ""Inv. 31 III/15"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085.</p><p> Inscription: ""(Autel ou voeux) qu'a offert un tel, fils de ...anos, celui de Danargeineos, au dieu de Soura, le juste, en l'an 85"". </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,296,site,1955,Inv. Fouille 31; Inscr. 30,,85,85,tiresias,,,,IAS-COL-79938,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Fragment d'un petit autel inscrit de la salle de banquets",79938
55221416,3321,3495,,,223,2019-05-15 09:44:47,2020-09-04 15:21:47,tiresias-79939.jpg,0,1772,1856,,"Palmyre/<em>Tadmor</em>, vallée des tombeaux. Tour funéraire",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, vallée des tombeaux. Tour funéraire.</p><p> Photographie extraite de la planche: IAS-COL-78113.</p><p> Légende: ""II/16"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1576,site,1955,,,,,tiresias,,,,IAS-COL-79939,POINT(38.251079 34.554898),"Palmyre/Tadmor, vallée des tombeaux. Tour funéraire",79939
55221417,3321,3495,,,223,2019-05-15 09:44:47,2020-09-04 15:22:01,tiresias-79940.jpg,0,1798,1886,,"Palmyre/<em>Tadmor</em>, vallée des tombeaux. Tour funéraire",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, vallée des tombeaux. Tour funéraire.</p><p> Photographie extraite de la planche: IAS-COL-78113.</p><p> Légende: ""II/17"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1576,site,1955,,,,,tiresias,,,,IAS-COL-79940,POINT(38.251079 34.554898),"Palmyre/Tadmor, vallée des tombeaux. Tour funéraire",79940
55221418,3321,3495,,,223,2019-05-15 09:44:48,2020-09-04 15:21:30,tiresias-79941.jpg,0,1890,1790,,"Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console inscrite",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, sanctuaire de Baalshamîn. Console inscrite.</p><p> Photographie extraite de la planche: IAS-COL-78113.</p><p> Légende: ""II/8 20/8 inv.30"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1055,site,1955,Inv. 30,,,,tiresias,,,,IAS-COL-79941,POINT(38.269978 34.553264),"Palmyre/Tadmor, sanctuaire de Baalshamîn. Console inscrite",79941
55221419,3321,3495,,,223,2019-05-15 09:44:49,2020-09-04 15:21:14,tiresias-79942.jpg,0,1843,1726,,"Palmyre/<em>Tadmor</em>, vallée des tombeaux",,,Palmyre/Tadmor,,,"<p>Palmyre/<em>Tadmor</em>, vallée des tombeaux.</p><p> Photographie extraite de la planche: IAS-COL-78113.</p><p> Légende: ""II/19"".</p><p> Photographie décrite dans le carnet IAS-COL-55227085. </p><p> (Photographie en noir et blanc)</p>",,,Christianne Dunant,,,,,,,,,,,public,,,,,,90,1576,site,1955,,,,,tiresias,,,,IAS-COL-79942,POINT(38.251079 34.554898),"Palmyre/Tadmor, vallée des tombeaux",79942
